"id","Sex","BIRTHDAY_new","Natal.pride","n_census","season","year","capture.date","begin","north","east","age.at.capture","stage","stage.next","pride","group","last.seen.date","last.seen.status","survival","reproduction","repro.stage","cubs","last.seen","stage.nb","death.census","coalition","habitat","habitat.code","location","location.code","nb_nm_coal_pop","pop_size","nb_af_pride","coal_size","nb_nm_coal_hr"
"SNAGGLE-PUSS","M","1990-07-15","UNK",27,"wet",1998,"1997-11-15","13:30:00",9685900,723900,89,"RM","RM","N3","VIVALDI,BACH&SNAG","1999-05-06","D*",1,NA,NA,NA,NA,10,30,"VIVALDI,BACH&SNAG","grassland",0,"periphery",0,4,494,3,2,0
"BACH","M","1991-01-15","UNK",27,"wet",1998,"1997-11-15","10:00:00",9686100,723900,83,"RM","RM","N3","VIVALDI,BACH&SNAG","2000-10-30",NA,1,NA,NA,NA,NA,10,NA,"VIVALDI,BACH&SNAG","open woodland",1,"periphery",0,4,494,3,2,0
"SB48","M","1992-10-15","SB",27,"wet",1998,"1997-11-15","17:20:00",9689540,721910,62,"NM","RM","NO","FOO&SB48","2000-08-07",NA,1,NA,NA,NA,NA,9,NA,"FOO&SB48","grassland",0,"periphery",0,4,494,NA,1,NA
"BF01","M","1995-03-15","BF",27,"wet",1998,"1997-11-15","13:25:00",9697770,746810,33,"NM","RM","NO","BF1&S","2003-11-11",NA,1,NA,NA,NA,NA,9,NA,"BF1&S","grassland",0,"periphery",0,4,494,NA,2,NA
"BFS","M","1994-05-15","BF",27,"wet",1998,"1997-11-15","13:25:00",9697770,746810,43,"NM","RM","NO","BF1&S","2003-05-12","D",1,NA,NA,NA,NA,9,38,"BF1&S","grassland",0,"periphery",0,4,494,NA,2,NA
"NN12","M","1994-05-15","N3",27,"wet",1998,"1997-11-15","09:25:00",9692310,749530,43,"NM",NA,"NO","NN12","1998-02-23",NA,0,NA,NA,NA,NA,9,NA,"NN12","grassland",0,"periphery",0,4,494,NA,1,NA
"NW17","F","1990-08-15","NW",27,"wet",1998,"1997-11-15","11:00:00",9734900,699400,88,"AF","AF","NW","NW","2004-04-10","D",1,NA,"NR",0,NA,4,40,NA,"open woodland",1,"periphery",0,4,494,4,NA,0
"NW06","F","1985-09-15","NW",27,"wet",1998,"1997-11-15","16:10:00",9736300,702200,147,"AF","AF","NW","NW","2000-04-17",NA,1,0,"NR",NA,NA,4,NA,NA,"open woodland",1,"periphery",0,4,494,4,NA,0
"NW15","F","1987-12-15","NW",27,"wet",1998,"1997-11-15","16:10:00",9736300,702200,120,"AF",NA,"NW","NW","1998-03-27",NA,0,NA,NA,NA,NA,4,NA,NA,"open woodland",1,"periphery",0,4,494,4,NA,0
"NW27","F","1992-03-15","NW",27,"wet",1998,"1997-11-15","16:10:00",9736300,702200,69,"AF","AF","NW","NW","2004-04-15",NA,1,1,"NR",0,NA,4,NA,NA,"open woodland",1,"periphery",0,4,494,4,NA,0
"NW42","F","1996-04-15","NW",27,"wet",1998,"1997-11-15","16:10:00",9736300,702200,20,"SA2F","AF","NW","NW","2003-10-26",NA,1,NA,NA,NA,NA,2,NA,NA,"open woodland",1,"periphery",0,4,494,4,NA,0
"NW43","M","1996-05-15","NW",27,"wet",1998,"1997-11-15","16:10:00",9736300,702200,19,"SA2M","YM1","NW","NW","1999-04-14",NA,1,NA,NA,NA,NA,3,NA,NA,"open woodland",1,"periphery",0,4,494,4,NA,0
"NW44","F","1996-05-15","NW",27,"wet",1998,"1997-11-15","16:10:00",9736300,702200,19,"SA2F","AF","NW","NW","2003-10-26",NA,1,NA,NA,NA,NA,2,NA,NA,"open woodland",1,"periphery",0,4,494,4,NA,0
"PN20","F","1991-01-15","PN",27,"wet",1998,"1997-11-15","12:24:00",9708870,698850,83,"AF","AF","P20","P20","1999-11-20",NA,1,NA,"RAF_2",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,1,NA,0
"H-2","M","1997-03-15","P20",27,"wet",1998,"1997-11-15","12:00:00",9710630,703290,9,"J","SA1","P20","P20","2000-04-22",NA,1,NA,NA,NA,NA,13,NA,NA,"open woodland",1,"periphery",0,4,494,1,NA,0
"PN12","F","1988-02-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,118,"AF","AF","PN","PN","2000-08-15",NA,1,NA,"RAF_2",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN18","F","1989-03-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,105,"AF","AF","PN","PN","2001-07-23",NA,1,NA,"RAF_3",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN22","F","1991-08-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,76,"AF","AF","PN","PN","2001-09-12",NA,1,NA,"RAF_4",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN48","F","1995-03-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,33,"AF","AF","PN","PN","2005-03-04",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN49","F","1995-03-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,33,"AF","AF","PN","PN","2008-05-08",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN53","M","1996-04-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,20,"SA2M","YM1","PN","PN","1999-05-11",NA,1,NA,NA,NA,NA,3,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN54","F","1996-04-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,20,"SA2F","AF","PN","PN","2013-08-07",NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN55","F","1996-04-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,20,"SA2F","AF","PN","PN","2010-02-04",NA,1,NA,NA,NA,NA,2,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN57","M","1996-08-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,16,"SA1",NA,"PN","PN","1997-12-09",NA,0,NA,NA,NA,NA,1,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN59","F","1997-01-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,11,"J","SA1","PN","PN","2008-08-14",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN63","F","1997-03-15","PN",27,"wet",1998,"1997-11-15","12:30:00",9713300,699200,9,"J","SA1","PN","PN","2008-08-14","D",1,NA,NA,NA,NA,13,49,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN25","F","1991-08-15","PN",27,"wet",1998,"1997-11-15","13:00:00",9711100,698300,76,"AF","AF","PN","PN","2005-09-26",NA,1,NA,"RAF_1",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN51","F","1995-10-15","PN",27,"wet",1998,"1997-11-15","13:00:00",9711100,698300,26,"AF","AF","PN","PN","2006-01-07",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN52","F","1995-10-15","PN",27,"wet",1998,"1997-11-15","13:00:00",9711100,698300,26,"AF","AF","PN","PN","2007-09-18",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN65","M","1997-09-15","PN",27,"wet",1998,"1997-11-15","13:00:00",9711100,698300,3,"C",NA,"PN","PN","1998-06-10",NA,0,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN66","F","1997-09-15","PN",27,"wet",1998,"1997-11-15","13:00:00",9711100,698300,3,"C","J","PN","PN","2009-05-14",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"PN67","F","1997-09-15","PN",27,"wet",1998,"1997-11-15","13:00:00",9711100,698300,3,"C","J","PN","PN","2005-09-05",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"HAMLET","M","1991-01-15","UNK",27,"wet",1998,"1997-11-15","10:50:00",9708900,695700,83,"RM",NA,"PN","HAMLET,MACBETH&OTHELLO","1997-12-09",NA,0,NA,NA,NA,NA,10,NA,"HAMLET,MACBETH&OTHELLO","grassland",0,"periphery",0,4,494,8,2,0
"MACBETH","M","1991-01-15","UNK",27,"wet",1998,"1997-11-15","10:50:00",9708900,695700,83,"RM","RM","PN","HAMLET,MACBETH&OTHELLO","1999-01-28",NA,1,NA,NA,NA,NA,10,NA,"HAMLET,MACBETH&OTHELLO","open woodland",1,"periphery",0,4,494,8,2,0
"PN56","M","1996-08-15","PN",27,"wet",1998,"1997-11-15","15:30:00",9707900,699700,16,"SA1","SA2M","PN","PN","1999-05-11",NA,1,NA,NA,NA,NA,1,NA,NA,"grassland",0,"periphery",0,4,494,8,NA,0
"S#13","F","1990-08-15","S#",27,"wet",1998,"1997-11-15","08:50:00",9697200,708800,88,"AF","AF","S#","S#","2005-10-25",NA,1,0,"NR",NA,NA,4,NA,NA,NA,NA,"periphery",0,4,494,3,NA,0
"S#14","F","1990-08-15","S#",27,"wet",1998,"1997-11-15","11:23:00",9697600,709100,88,"AF","AF","S#","S#","2000-02-14",NA,1,NA,"RAF_1",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#45","F","1997-07-15","S#",27,"wet",1998,"1997-11-15","11:23:00",9697600,709100,5,"C","J","S#","S#","2013-07-17",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#46","M","1997-07-15","S#",27,"wet",1998,"1997-11-15","11:23:00",9697600,709100,5,"C","J","S#","S#","2008-05-31",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#51","M","1997-07-15","S#",27,"wet",1998,"1997-11-15","11:23:00",9697600,709100,5,"C","J","S#","S#","2006-06-15",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#52","F","1997-07-15","S#",27,"wet",1998,"1997-11-15","11:23:00",9697600,709100,5,"C","J","S#","S#","2013-06-08","D",1,NA,NA,NA,NA,13,58,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#53","F","1997-07-15","S#",27,"wet",1998,"1997-11-15","11:23:00",9697600,709100,5,"C","J","S#","S#","2009-07-18",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#04","F","1986-04-15","S#",27,"wet",1998,"1997-11-15","15:00:00",9697600,709100,140,"AF","AF","S#","S#","2000-08-04",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#36","M","1995-12-15","S#",27,"wet",1998,"1997-11-15","15:00:00",9697600,709100,24,"YM1",NA,"S#","S#","1997-11-27",NA,0,NA,NA,NA,NA,5,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#30","M","1995-07-15","S#",27,"wet",1998,"1997-11-15","06:34:00",9697600,709100,29,"YM1",NA,"S#","S#","1997-11-28",NA,0,NA,NA,NA,NA,5,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#32","M","1995-07-15","S#",27,"wet",1998,"1997-11-15","06:34:00",9697600,709100,29,"YM1",NA,"S#","S#","1997-11-28",NA,0,NA,NA,NA,NA,5,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#33","M","1995-12-15","S#",27,"wet",1998,"1997-11-15","06:34:00",9697600,709100,24,"YM1",NA,"S#","S#","1997-11-28",NA,0,NA,NA,NA,NA,5,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"S#35","M","1995-12-15","S#",27,"wet",1998,"1997-11-15","06:34:00",9697600,709100,24,"YM1",NA,"S#","S#","1997-11-28",NA,0,NA,NA,NA,NA,5,NA,NA,"grassland",0,"periphery",0,4,494,3,NA,0
"SB47","F","1992-09-15","SB",27,"wet",1998,"1997-11-15","15:13:00",9703300,712400,63,"AF","AF","SB","SB","2004-09-03",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB51","F","1992-10-15","SB",27,"wet",1998,"1997-11-15","15:13:00",9703300,712400,62,"AF","AF","SB","SB","2005-11-21",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB69","F","1997-06-15","SB",27,"wet",1998,"1997-11-15","15:13:00",9703300,712400,6,"J","SA1","SB","SB","2012-06-02",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB70","M","1997-06-15","SB",27,"wet",1998,"1997-11-15","15:13:00",9703300,712400,6,"J","SA1","SB","SB","1999-07-12",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB71","M","1997-06-15","SB",27,"wet",1998,"1997-11-15","15:13:00",9703300,712400,6,"J","SA1","SB","SB","2003-01-22",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB72","M","1997-06-15","SB",27,"wet",1998,"1997-11-15","15:13:00",9703300,712400,6,"J","SA1","SB","SB","2003-02-21",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB74","F","1997-07-15","SB",27,"wet",1998,"1997-11-15","15:13:00",9703300,712400,5,"C","J","SB","SB","2006-10-13",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB75","M","1997-07-15","SB",27,"wet",1998,"1997-11-15","15:13:00",9703300,712400,5,"C","J","SB","SB","2003-02-21",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB65","F","1995-10-15","SB",27,"wet",1998,"1997-11-15","14:20:00",9702700,713800,26,"AF","AF","SB","SB","2007-12-19","D",1,0,"NR",NA,NA,4,48,NA,"grassland",0,"centre",1,4,494,4,NA,0
"RICKMAN","M","1989-07-15","UNK",27,"wet",1998,"1997-11-15","13:00:00",9700900,733100,101,"RM",NA,"S#","BRENAGH,RICKMAN&OLIVIER","1998-04-14",NA,0,NA,NA,NA,NA,10,NA,"BRENAGH,RICKMAN&OLIVIER","grassland",0,"periphery",0,4,494,3,1,0
"SB66","F","1995-10-15","SB",27,"wet",1998,"1997-11-15","12:05:00",9708200,711700,26,"AF","AF","SB","SB","2009-07-04",NA,1,0,"NR",NA,NA,4,NA,NA,"grassland",0,"centre",1,4,494,4,NA,0
"SB34","F","1990-02-15","SW",27,"wet",1998,"1997-11-15","17:20:00",9689540,721910,94,"AF","AF","SW","SW","2003-05-19","D",1,NA,"RAF_1",NA,NA,4,38,NA,"grassland",0,"periphery",0,4,494,1,NA,0
"TR45","M","1997-03-15","TR",27,"wet",1998,"1997-11-15","08:00:00",9730000,707900,9,"J","SA1","TR","TR","2000-06-14",NA,1,NA,NA,NA,NA,13,NA,NA,"grassland",0,"centre",1,4,494,6,NA,0
