"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"ID59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP16","GRP16","GRP16","GRP16","GRP16","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18"
"ID60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16"
"ID712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP170","GRP170","GRP170","GRP170","GRP170","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107","GRP107"
"ID713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP170","GRP170","GRP170","GRP170","GRP170","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178","GRP178"
"ID1094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207","GRP207"
"ID761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185"
"ID762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185"
"ID763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185"
"ID61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16"
"ID62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16","GRP16"
"ID466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129"
"ID467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129"
"ID10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6"
"ID1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6","GRP6"
"ID764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185"
"ID296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94"
"ID494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94"
"ID784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94","GRP94"
"ID1031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230"
"ID249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230","GRP230"
"ID30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP16","GRP16","GRP16","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18","GRP18"
"ID337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120"
"ID338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120"
"ID339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120","GRP120"
"ID373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129"
"ID374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129"
"ID375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129"
"ID376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129","GRP129"
"ID714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170","GRP170"
"ID234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63","GRP63"
"ID878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32","GRP32"
"ID312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188"
"ID786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188","GRP188"
"ID829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195"
"ID830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195"
"ID1236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290"
"ID11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292"
"ID1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292","GRP292"
"ID832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71"
"ID833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71"
"ID917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209"
"ID918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209"
"ID1279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290"
"ID781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290","GRP290"
"ID998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP221","GRP221","GRP221","GRP221","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254"
"ID999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP221","GRP221","GRP221","GRP221","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254"
"ID1192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275","GRP275"
"ID536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143"
